year,award,movie,nominee,winner,actor_in_a_leading_role_nomination,actor_in_a_supporting_role_nomination,actress_in_a_leading_role_nomination,actress_in_a_supporting_role_nomination,directing_nomination,cinematography_nomination,year_film,year_film2,year_film3,tconst,primarytitle,startyear,runtimeminutes,averagerating,numvotes,directors,writers,director,nconst_x,birthyear,dir_age,nconst_y,is_woman,name,release_day,rating,metascore,budget,opening_wk,opening_usa_day,gross,world,release_month,release_day_of_month,winner_bool,biography,drama,comedy,adventure,film-noir,mystery,action,crime,horror,family,animation,western,documentary,romance,fantasy,thriller,war,history,music,sport,musical,sci-fi,cpi_multiplier,n_globes
2001,BEST PICTURE,"Douglas Wick, David Franzoni And Branko Lustig, Producers",Gladiator,1.0,1,1,0,0,1,1,2000,1999,1998,tt0172495,Gladiator,2000.0,155.0,8.5,1247439.0,nm0000631,"nm0291905,nm0517589,nm0629933",nm0000631,nm0000631,1937.0,64.0,nm0000631,0,Gladiator,2000-05-05,R,67.0,148065882.3529412,50053480.33754427,7 May 2000,269832715.2542776,662104567.3302114,5,5,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.4375328383780699,5.0
2016,BEST PICTURE,"Simon Kinberg, Ridley Scott, Michael Schaefer And Mark Huffam, Producers",The Martian,,1,0,0,0,0,0,2015,2014,2013,tt3659388,The Martian,2015.0,144.0,8.0,702194.0,nm0000631,"nm1206844,nm1083982",nm0000631,nm0000631,1937.0,79.0,nm0000631,0,The Martian,2015-10-02,PG-13,80.0,114744871.60006078,57700282.084789544,4 October 2015,242699919.7228385,669517084.7713114,10,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0624525148153776,2.0
2002,BEST PICTURE,"Graham Leader, Ross Katz And Todd Field, Producers",In The Bedroom,,1,0,1,1,0,0,2001,2000,1999,tt0247425,In The Bedroom,2001.0,130.0,7.4,36193.0,nm0276062,"nm0239653,nm0275284,nm0276062",nm0276062,nm0276062,1964.0,38.0,nm0276062,0,In the Bedroom,2002-02-08,R,86.0,2416207.7922077924,133562.28155844158,25 November 2001,51068120.80207793,63621851.021298714,2,8,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.4212987012987015,
2002,BEST PICTURE,"Peter Jackson, Fran Walsh And Barrie M. Osborne, Producers",The Lord Of The Rings: The Fellowship Of The Ring,,0,1,0,0,1,1,2001,2000,1999,tt0120737,The Lord Of The Rings: The Fellowship Of The Ring,2001.0,178.0,8.8,1549697.0,nm0001392,"nm0866058,nm0909638,nm0101991,nm0001392",nm0001392,nm0001392,1961.0,41.0,nm0001392,0,The Lord of the Rings: The Fellowship of the Ring,2001-12-19,PG-13,92.0,132180779.22077924,67101629.423376635,23 December 2001,448483343.37662345,1261875642.564156,12,19,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.4212987012987015,
2003,BEST PICTURE,"Barrie M. Osborne, Fran Walsh And Peter Jackson, Producers",The Lord Of The Rings: The Two Towers,,0,0,0,0,0,0,2002,2001,2000,tt0167261,The Lord Of The Rings: The Two Towers,2002.0,179.0,8.7,1387944.0,nm0001392,"nm0866058,nm0909638,nm0101991,nm0801728,nm0001392",nm0001392,nm0001392,1961.0,42.0,nm0001392,0,The Lord of the Rings: The Two Towers,2002-12-18,PG-13,87.0,130219746.83544306,85900048.91544305,22 December 2002,474542042.85569626,1317724218.4830382,12,18,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.3853164556962028,
2004,BEST PICTURE,"Barrie M. Osborne, Peter Jackson And Fran Walsh, Producers",The Lord Of The Rings: The Return Of The King,1.0,0,0,0,0,1,0,2003,2002,2001,tt0167260,The Lord Of The Rings: The Return Of The King,2003.0,201.0,8.9,1534424.0,nm0001392,"nm0866058,nm0909638,nm0101991,nm0001392",nm0001392,nm0001392,1961.0,43.0,nm0001392,0,The Lord of the Rings: The Return of the King,2003-12-17,PG-13,94.0,127758790.49676026,98713662.62773219,21 December 2003,513543998.0526998,1552431586.7414255,12,17,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.359136069114471,
2003,BEST PICTURE,"Martin Richards, Producer",Chicago,1.0,0,1,1,1,1,1,2002,2001,2000,tt0299658,Chicago,2002.0,113.0,7.1,204620.0,nm0551128,"nm0174374,nm0002080,nm0247939,nm0914362",nm0551128,nm0551128,1960.0,43.0,nm0551128,0,Chicago,2003-01-24,PG-13,82.0,62339240.50632913,2874433.288101266,29 December 2002,236456227.4673418,424982855.0643039,1,24,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.3853164556962028,7.0
2003,BEST PICTURE,"Scott Rudin And Robert Fox, Producers",The Hours,,0,1,1,1,1,0,2002,2001,2000,tt0274558,The Hours,2002.0,110.0,7.5,118562.0,nm0197636,"nm1259728,nm0002376",nm0197636,nm0197636,1960.0,43.0,nm0197636,0,The Hours,2003-02-14,PG-13,80.0,34632911.39240507,469098.62886075955,29 December 2002,57734440.295696214,150786254.6794937,2,14,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.3853164556962028,6.0
2009,BEST PICTURE,"Anthony Minghella, Sydney Pollack, Donna Gigliotti And Redmond Morris, Producers",The Reader,,0,0,1,0,1,1,2008,2007,2006,tt0976051,The Reader,2008.0,124.0,7.6,220842.0,nm0197636,"nm0002376,nm0772384",nm0197636,nm0197636,1960.0,49.0,nm0197636,0,The Reader,2009-01-30,R,,38148477.572072014,200340.30638950854,14 December 2008,40764517.766556315,129827001.39730895,1,30,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.1921399241272503,
2012,BEST PICTURE,"Scott Rudin, Producer",Extremely Loud & Incredibly Close,,0,1,0,0,0,0,2011,2010,2009,tt0477302,Extremely Loud & Incredibly Close,2011.0,129.0,6.9,94181.0,nm0197636,"nm0744839,nm1583636",nm0197636,nm0197636,1960.0,52.0,nm0197636,0,Extremely Loud & Incredibly Close,2012-01-20,PG-13,,44420091.32420091,80342.6191780822,25 December 2011,35367144.56255708,61352897.98721461,1,20,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.1105022831050229,
2004,BEST PICTURE,"Ross Katz And Sofia Coppola, Producers",Lost In Translation,,1,0,0,0,1,0,2003,2002,2001,tt0335266,Lost In Translation,2003.0,102.0,7.7,382510.0,nm0001068,nm0001068,nm0001068,nm0001068,1971.0,33.0,nm0001068,1,Lost in Translation,2003-10-03,R,89.0,5436544.276457883,1257319.1087688985,14 September 2003,60597697.330107994,161309680.05149028,10,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.359136069114471,
2004,BEST PICTURE,"Kathleen Kennedy, Frank Marshall And Gary Ross, Producers",Seabiscuit,,0,0,0,0,0,1,2003,2002,2001,tt0329575,Seabiscuit,2003.0,140.0,7.3,63906.0,nm0002657,"nm1227780,nm0002657",nm0002657,nm0002657,1956.0,48.0,nm0002657,0,Seabiscuit,2003-07-25,PG-13,72.0,118244838.01295897,28344422.550323974,27 July 2003,163473969.68708426,201609412.7637149,7,25,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.359136069114471,1.0
2005,BEST PICTURE,"Richard N. Gladstein And Nellie Bellflower, Producers",Finding Neverland,,1,0,0,0,0,0,2004,2003,2002,tt0308644,Finding Neverland,2004.0,106.0,7.7,192571.0,nm0286975,"nm0460632,nm1341735",nm0286975,nm0286975,1969.0,36.0,nm0286975,0,Finding Neverland,2004-12-17,PG,67.0,32998426.84845307,291077.8032931306,14 November 2004,68215157.10254851,153971468.79630837,12,17,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.3199370739381229,4.0
2005,BEST PICTURE,"Taylor Hackford, Stuart Benjamin And Howard Baldwin, Producers",Ray,,1,0,0,0,1,0,2004,2003,2002,tt0350258,Ray,2004.0,152.0,7.7,129880.0,nm0000431,"nm0000431,nm1343803",nm0000431,nm0000431,1944.0,61.0,nm0000431,0,Ray,2004-10-29,PG-13,73.0,52797482.95752492,26451182.57871002,31 October 2004,99432971.6790771,163634415.28952283,10,29,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.3199370739381229,1.0
2005,BEST PICTURE,"Michael London, Producer",Sideways,,0,1,0,1,1,0,2004,2003,2002,tt0375063,Sideways,2004.0,127.0,7.5,171930.0,nm0668247,"nm0681914,nm0668247,nm0852591",nm0668247,nm0668247,1961.0,44.0,nm0668247,0,Sideways,2005-01-21,R,94.0,21118993.183009967,273282.41166229686,24 October 2004,94380243.32048245,144806245.49487156,1,21,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.3199370739381229,6.0
2012,BEST PICTURE,"Jim Burke, Alexander Payne And Jim Taylor, Producers",The Descendants,,1,0,0,0,1,0,2011,2010,2009,tt1033575,The Descendants,2011.0,115.0,7.3,225647.0,nm0668247,"nm0668247,nm0269542,nm0711110,nm2655611",nm0668247,nm0668247,1961.0,51.0,nm0668247,0,The Descendants,2011-12-09,R,84.0,22210045.662100457,1321604.3251141552,20 November 2011,91709898.22831051,196828961.60730594,12,9,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.1105022831050229,
2014,BEST PICTURE,"Albert Berger And Ron Yerxa, Producers",Nebraska,,1,0,0,1,1,1,2013,2012,2011,tt1821549,Nebraska,2013.0,115.0,7.7,106880.0,nm0668247,nm1504572,nm0668247,nm0668247,1961.0,53.0,nm0668247,0,Nebraska,2014-01-24,R,86.0,12912943.107782282,151082.510439645,17 November 2013,18998072.852408558,29788945.933001593,1,24,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.07607859231519,4.0
2006,BEST PICTURE,"Caroline Baron, William Vince And Michael Ohoven, Producers",Capote,,1,0,0,1,1,0,2005,2004,2003,tt0379725,Capote,2005.0,114.0,7.3,119088.0,nm0587955,"nm0001246,nm1707307",nm0587955,nm0587955,1966.0,40.0,nm0587955,0,Capote,2006-02-03,R,88.0,8885446.293494705,412357.0609379728,2 October 2005,36494470.03207262,62613715.417851746,2,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.2693494704992436,1.0
2012,BEST PICTURE,"Michael De Luca, Rachael Horovitz And Brad Pitt, Producers",Moneyball,,1,1,0,0,0,0,2011,2010,2009,tt1210166,Moneyball,2011.0,133.0,7.6,334954.0,nm0587955,"nm0001873,nm0815070,nm3133181,nm1034122",nm0587955,nm0587955,1966.0,46.0,nm0587955,0,Moneyball,2011-09-23,PG-13,87.0,55525114.155251145,21656240.394520547,25 September 2011,83960071.48127854,122384254.4803653,9,23,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.1105022831050229,3.0
2006,BEST PICTURE,"Grant Heslov, Producer","Good Night, And Good Luck.",,1,0,0,0,1,1,2005,2004,2003,tt0433383,"Good Night, And Good Luck.",2005.0,93.0,7.4,91288.0,nm0000123,"nm0000123,nm0381416",nm0000123,nm0000123,1961.0,45.0,nm0000123,0,"Good Night, and Good Luck.",2005-11-04,PG,80.0,8885446.293494705,534962.2569440242,9 October 2005,40058134.39806354,69358766.86329804,11,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.2693494704992436,
2007,BEST PICTURE,"Alejandro González Iñárritu, Jon Kilik And Steve Golin, Producers",Babel,,0,0,0,1,1,0,2006,2005,2004,tt0449467,Babel,2006.0,143.0,7.4,276971.0,nm0327944,"nm0037247,nm0327944",nm0327944,nm0327944,1963.0,44.0,nm0327944,0,Babel,2006-11-10,R,69.0,31088451.50580982,484172.7872895424,29 October 2006,42656883.38344795,168288232.01517668,11,10,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.2435380602323929,6.0
2015,BEST PICTURE,"Alejandro G. Iñárritu, John Lesher And James W. Skotchdopole, Producers",Birdman Or (The Unexpected Virtue Of Ignorance),1.0,1,1,0,1,1,1,2014,2013,2012,tt2562232,Birdman Or (The Unexpected Virtue Of Ignorance),2014.0,119.0,7.7,534964.0,nm0327944,"nm0327944,nm1481172,nm5409486,nm3174584,nm0142577",nm0327944,nm0327944,1963.0,52.0,nm0327944,0,Birdman or,2014-11-14,R,87.0,19386736.383591425,457092.9311659472,19 October 2014,45602556.208312124,111166878.78808938,11,14,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0770409101995235,
2016,BEST PICTURE,"Arnon Milchan, Steve Golin, Alejandro G. Iñárritu, Mary Parent And Keith Redmon, Producers",The Revenant,,1,1,0,0,1,1,2015,2014,2013,tt1663202,The Revenant,2015.0,156.0,8.0,643711.0,nm0327944,"nm1872664,nm0327944,nm3488559",nm0327944,nm0327944,1963.0,53.0,nm0327944,0,The Revenant,2016-01-08,R,76.0,143431089.50007597,504197.4654307856,27 December 2015,195106542.29569975,566234602.1844704,1,8,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0624525148153776,3.0
2007,BEST PICTURE,"David T. Friendly, Peter Saraf And Marc Turtletaub, Producers",Little Miss Sunshine,,0,1,0,1,0,0,2006,2005,2004,tt0449059,Little Miss Sunshine,2006.0,101.0,7.8,416894.0,"nm0206760,nm0267512",nm1578335,nm0206760,nm0206760,1957.0,50.0,nm0206760,0,Little Miss Sunshine,2006-08-18,R,80.0,9948304.481859144,461350.1332700973,30 July 2006,74476859.83210814,125670655.62627462,8,18,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.2435380602323929,1.0
2008,BEST PICTURE,"Tim Bevan, Eric Fellner And Paul Webster, Producers",Atonement,,0,0,0,1,0,1,2007,2006,2005,tt0783233,Atonement,2007.0,123.0,7.8,232934.0,nm0942504,"nm0568605,nm0358960",nm0942504,nm0942504,1972.0,36.0,nm0942504,0,Atonement,2008-01-11,R,85.0,35774872.086412735,935089.5690733371,9 December 2007,60730310.25537237,156236765.4931211,1,11,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.1924957362137578,6.0
2018,BEST PICTURE,,Darkest Hour,0.0,1,1,1,0,0,0,2017,2016,2015,tt4555426,Darkest Hour,2017.0,125.0,7.4,145865.0,nm0942504,nm0565026,nm0942504,nm0942504,1972.0,46.0,nm0942504,0,Darkest Hour,2017-12-22,PG-13,75.0,30465370.54145974,177720.75456595677,26 November 2017,57344367.81790235,153187201.87997597,12,22,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0155123513819913,1.0
2008,BEST PICTURE,"Lianne Halfon, Mason Novick And Russell Smith, Producers",Juno,,0,0,1,0,1,0,2007,2006,2005,tt0467406,Juno,2007.0,96.0,7.4,472264.0,nm0718646,nm1959505,nm0718646,nm0718646,1977.0,31.0,nm0718646,0,Juno,2007-12-25,PG-13,81.0,8943718.021603184,493537.01785105176,9 December 2007,171117491.67936328,277103431.3050597,12,25,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.1924957362137578,2.0
2010,BEST PICTURE,"Daniel Dubiecki, Ivan Reitman And Jason Reitman, Producers",Up In The Air,,1,0,0,1,1,0,2009,2008,2007,tt1193138,Up In The Air,2009.0,109.0,7.4,304926.0,nm0718646,"nm1174529,nm0718646,nm1417242",nm0718646,nm0718646,1977.0,33.0,nm0718646,0,Up in the Air,2009-12-23,R,83.0,29040966.92464246,1372418.0149247532,6 December 2009,97372481.40530813,193810978.5966302,12,23,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.1616386769856983,5.0
2008,BEST PICTURE,"Sydney Pollack, Jennifer Fox And Kerry Orent, Producers",Michael Clayton,,1,1,0,1,1,0,2007,2006,2005,tt0465538,Michael Clayton,2007.0,119.0,7.2,150327.0,nm0006904,nm0006904,nm0006904,nm0006904,1956.0,52.0,nm0006904,0,Michael Clayton,2007-10-12,R,82.0,29812393.405343946,858489.6054576464,7 October 2007,58472695.21500853,110892366.74019329,10,12,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.1924957362137578,3.0
2008,BEST PICTURE,"Scott Rudin, Ethan Coen And Joel Coen, Producers",No Country For Old Men,1.0,0,1,0,0,1,1,2007,2006,2005,tt0477348,No Country For Old Men,2007.0,122.0,8.1,786807.0,"nm0001053,nm0001054","nm0001054,nm0001053,nm0565092",nm0001053,nm0001053,1957.0,51.0,nm0001053,0,No Country for Old Men,2007-11-21,R,91.0,29812393.405343946,1433379.8749289368,11 November 2007,88582906.0830017,204664663.67345083,11,21,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.1924957362137578,
2010,BEST PICTURE,"Joel Coen And Ethan Coen, Producers",A Serious Man,,0,0,0,0,0,0,2009,2008,2007,tt1019452,A Serious Man,2009.0,106.0,7.0,124487.0,"nm0001053,nm0001054","nm0001054,nm0001053",nm0001053,nm0001053,1957.0,53.0,nm0001053,0,A Serious Man,2009-11-06,R,79.0,8131470.7388998885,291962.7801575545,4 October 2009,10720493.84972795,36510691.60497861,11,6,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.1616386769856983,
2011,BEST PICTURE,"Scott Rudin, Ethan Coen And Joel Coen, Producers",True Grit,,1,0,0,1,1,1,2010,2009,2008,tt1403865,True Grit,2010.0,110.0,7.6,290565.0,"nm0001053,nm0001054","nm0001054,nm0001053,nm0692427",nm0001053,nm0001053,1957.0,54.0,nm0001053,0,True Grit,2010-12-22,PG-13,80.0,43433501.49621067,28380870.61031773,26 December 2010,195728508.26008186,288349218.0608929,12,22,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.1429868814792281,3.0
2009,BEST PICTURE,"Kathleen Kennedy, Frank Marshall And Ceán Chaffin, Producers",The Curious Case Of Benjamin Button,,1,0,0,1,1,1,2008,2007,2006,tt0421715,The Curious Case Of Benjamin Button,2008.0,166.0,7.8,551179.0,nm0000399,"nm0744839,nm0842523,nm0280234",nm0000399,nm0000399,1962.0,47.0,nm0000399,0,The Curious Case of Benjamin Button,2008-12-25,PG-13,70.0,178820988.61908755,32013506.168767143,28 December 2008,152008958.22315684,400323907.82375926,12,25,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.1921399241272503,
2011,BEST PICTURE,"Scott Rudin, Dana Brunetti, Michael De Luca And Ceán Chaffin, Producers",The Social Network,,1,0,0,0,1,1,2010,2009,2008,tt1285016,The Social Network,2010.0,120.0,7.7,580179.0,nm0000399,"nm0815070,nm0583826",nm0000399,nm0000399,1962.0,49.0,nm0000399,0,The Social Network,2010-10-01,PG-13,95.0,45719475.259169124,25655086.92523488,3 October 2010,110827087.23488466,257080969.42317566,10,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.1429868814792281,5.0
2009,BEST PICTURE,"Christian Colson, Producer",Slumdog Millionaire,1.0,0,0,0,0,1,1,2008,2007,2006,tt1010048,Slumdog Millionaire,2008.0,120.0,8.0,759878.0,"nm0000965,nm0849164","nm0064479,nm3139511",nm0000965,nm0000965,1956.0,53.0,nm0000965,0,Slumdog Millionaire,2008-12-25,R,86.0,17882098.861908756,429191.8312044444,16 November 2008,168473128.24358848,450701371.0432077,12,25,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.1921399241272503,3.0
2011,BEST PICTURE,"Christian Colson, Danny Boyle And John Smithson, Producers",127 Hours,,1,0,0,0,0,0,2010,2009,2008,tt1542344,127 Hours,2010.0,94.0,7.6,330341.0,nm0000965,"nm0000965,nm0064479,nm1737008",nm0000965,nm0000965,1956.0,55.0,nm0000965,0,127 Hours,2011-01-28,R,82.0,20573763.866626106,302721.218546655,7 November 2010,20956927.358904388,69423648.1678299,1,28,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.1429868814792281,3.0
2010,BEST PICTURE,"Gil Netter, Andrew A. Kosove And Broderick Johnson, Producers",The Blind Side,,0,0,1,0,0,0,2009,2008,2007,tt0878804,The Blind Side,2009.0,129.0,7.6,273246.0,nm0359387,"nm0359387,nm1034122",nm0359387,nm0359387,1956.0,54.0,nm0359387,0,The Blind Side,2009-11-20,PG-13,,33687521.63258525,39634382.14966288,22 November 2009,297332425.90095395,359188330.979745,11,20,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.1616386769856983,
2010,BEST PICTURE,"Peter Jackson And Carolynne Cunningham, Producers",District 9,,0,0,0,0,0,0,2009,2008,2007,tt1136608,District 9,2009.0,112.0,7.9,613537.0,nm0088955,"nm0088955,nm2833612",nm0088955,nm0088955,1979.0,31.0,nm0088955,0,District 9,2009-08-14,R,81.0,34849160.30957095,43392208.924836285,16 August 2009,134339139.42377716,244976760.8689031,8,14,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.1616386769856983,1.0
2010,BEST PICTURE,"Finola Dwyer And Amanda Posey, Producers",An Education,,0,0,1,0,0,0,2009,2008,2007,tt1174732,An Education,2009.0,100.0,7.3,124340.0,nm0771054,"nm2902972,nm0394984",nm0771054,nm0771054,1959.0,51.0,nm0771054,0,An Education,2010-02-05,PG-13,85.0,8712290.077392738,184720.29749823478,11 October 2009,14607506.462168936,30315112.630771577,2,5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.1616386769856983,
2010,BEST PICTURE,"Lee Daniels, Sarah Siegel-Magness And Gary Magness, Producers",Precious,,0,0,1,1,1,0,2009,2008,2007,tt0929632,Precious,2009.0,110.0,7.3,101442.0,nm0200005,"nm2819316,nm2497119",nm0200005,nm0200005,1959.0,51.0,nm0200005,0,Precious,2009-11-20,R,79.0,11616386.769856984,2175119.633831287,8 November 2009,55255114.00816847,73937754.65832284,11,20,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.1616386769856983,
2010,BEST PICTURE,"Jonas Rivera, Producer",Up,,0,0,0,0,0,0,2009,2008,2007,tt1049413,Up,2009.0,96.0,8.2,870087.0,"nm0230032,nm0677037","nm0230032,nm0677037,nm0565336",nm0230032,nm0230032,1968.0,42.0,nm0230032,0,Up,2009-05-29,PG,88.0,203286768.4724972,79117804.70669676,31 May 2009,340364969.4202606,853919525.0678813,5,29,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.1616386769856983,1.0
2011,BEST PICTURE,"Mike Medavoy, Brian Oliver And Scott Franklin, Producers",Black Swan,,0,0,1,0,1,1,2010,2009,2008,tt0947798,Black Swan,2010.0,108.0,8.0,662175.0,nm0004716,"nm2114730,nm0374560,nm0572352",nm0004716,nm0004716,1969.0,42.0,nm0004716,0,Black Swan,2010-12-17,R,79.0,14858829.459229965,1650254.7463616428,5 December 2010,122247793.86683501,376497645.3628913,12,17,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.1429868814792281,3.0
2011,BEST PICTURE,"David Hoberman, Todd Lieberman And Mark Wahlberg, Producers",The Fighter,,0,1,0,1,1,0,2010,2009,2008,tt0964517,The Fighter,2010.0,116.0,7.8,321827.0,nm0751102,"nm0798788,nm0848496,nm2053216,nm2565612",nm0751102,nm0751102,1958.0,53.0,nm0751102,0,The Fighter,2010-12-17,R,79.0,28574672.036980703,342907.49431258324,12 December 2010,107003013.17032284,147663468.47390148,12,17,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.1429868814792281,
2013,BEST PICTURE,"Donna Gigliotti, Bruce Cohen And Jonathan Gordon, Producers",Silver Linings Playbook,,1,1,1,1,1,0,2012,2011,2010,tt1045658,Silver Linings Playbook,2012.0,122.0,7.7,630494.0,nm0751102,"nm0751102,nm2683048",nm0751102,nm0751102,1958.0,55.0,nm0751102,0,Silver Linings Playbook,2012-12-25,R,81.0,22954455.445544556,484232.98217821785,18 November 2012,144386758.05148515,258415196.15049508,12,25,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0930693069306932,3.0
2014,BEST PICTURE,"Charles Roven, Richard Suckle, Megan Ellison And Jonathan Gordon, Producers",American Hustle,,1,1,1,1,1,0,2013,2012,2011,tt1800241,American Hustle,2013.0,138.0,7.2,425374.0,nm0751102,"nm2545235,nm0751102",nm0751102,nm0751102,1958.0,56.0,nm0751102,0,American Hustle,2013-12-20,R,90.0,43043143.692607604,796787.7740727441,15 December 2013,161538558.4380034,270280604.5058226,12,20,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.07607859231519,6.0
2011,BEST PICTURE,"Emma Thomas And Christopher Nolan, Producers",Inception,,0,0,0,0,0,1,2010,2009,2008,tt1375666,Inception,2010.0,148.0,8.8,1894013.0,nm0634240,nm0634240,nm0634240,nm0634240,1970.0,41.0,nm0634240,0,Inception,2010-07-16,PG-13,74.0,182877901.0366765,71762816.5402524,18 July 2010,334410752.71810853,948559262.595315,7,16,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.1429868814792281,3.0
2018,BEST PICTURE,,Dunkirk,0.0,0,0,1,1,0,0,2017,2016,2015,tt5013056,Dunkirk,2017.0,106.0,7.9,487898.0,nm0634240,nm0634240,nm0634240,nm0634240,1970.0,48.0,nm0634240,0,Dunkirk,2017-07-21,PG-13,94.0,101551235.13819912,51297070.975386,23 July 2017,192683988.8669327,535114753.7529401,7,21,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0155123513819913,2.0
2011,BEST PICTURE,"Gary Gilbert, Jeffrey Levy-Hinte And Celine Rattray, Producers",The Kids Are All Right,,0,1,1,0,0,0,2010,2009,2008,tt0842926,The Kids Are All Right,2010.0,106.0,7.0,121766.0,nm0158966,"nm0158966,nm0089742",nm0158966,nm0158966,1964.0,47.0,nm0158966,1,The Kids Are All Right,2010-07-30,R,86.0,4571947.525916913,562316.3990682174,11 July 2010,23787117.180675957,39729025.006979294,7,30,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.1429868814792281,
2011,BEST PICTURE,"Iain Canning, Emile Sherman And Gareth Unwin, Producers",The King'S Speech,1.0,1,1,0,1,1,1,2010,2009,2008,tt1504320,The King'S Speech,2010.0,118.0,8.0,605025.0,nm0393799,nm0782436,nm0393799,nm0393799,1972.0,39.0,nm0393799,0,The King's Speech,2010-12-25,R,88.0,17144803.22218842,406274.68702179164,28 November 2010,158643663.38978222,488483237.81214505,12,25,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.1429868814792281,
